ticket_id,created_at_utc,status
2714794,2026-06-20T11:36:21Z,closed
2714801,2026-06-20T11:38:28Z,closed
2714803,2026-06-20T11:53:30Z,closed
2714804,2026-06-20T11:48:47Z,closed
2714819,2026-06-20T11:45:22Z,closed
2714820,2026-06-20T11:44:42Z,closed
2714827,2026-06-20T11:47:54Z,closed
2714829,2026-06-20T11:48:11Z,closed
2714833,2026-06-20T11:54:44Z,closed
2714835,2026-06-20T12:03:40Z,closed
2714851,2026-06-20T12:07:35Z,closed
2714852,2026-06-20T12:06:52Z,closed
2714861,2026-06-20T12:11:01Z,closed
2714868,2026-06-20T11:57:59Z,closed
2714870,2026-06-20T12:13:17Z,closed
2714871,2026-06-20T11:58:46Z,closed
2714875,2026-06-20T12:22:15Z,closed
2714879,2026-06-20T12:03:03Z,closed
2714885,2026-06-20T12:02:03Z,closed
2714889,2026-06-20T12:05:53Z,closed
2714890,2026-06-20T12:20:07Z,closed
2714895,2026-06-20T12:05:24Z,closed
2714899,2026-06-20T12:21:15Z,closed
2714903,2026-06-20T12:23:45Z,closed
2714904,2026-06-20T12:22:43Z,closed
2714906,2026-06-20T12:22:08Z,closed
2714910,2026-06-20T12:21:37Z,closed
2714914,2026-06-20T12:10:47Z,closed
2714918,2026-06-20T12:20:20Z,closed
2714927,2026-06-20T12:12:06Z,closed
2714928,2026-06-20T12:13:33Z,closed
2714930,2026-06-20T12:19:48Z,closed
2714942,2026-06-20T12:24:01Z,closed
2714943,2026-06-20T12:14:50Z,closed
2714951,2026-06-20T12:28:57Z,closed
2714952,2026-06-20T12:16:04Z,closed
2714956,2026-06-20T12:16:08Z,closed
2714961,2026-06-20T12:17:37Z,closed
2714962,2026-06-20T12:18:46Z,closed
2714969,2026-06-20T12:18:35Z,closed
2714973,2026-06-20T12:19:01Z,closed
2714975,2026-06-20T12:20:20Z,closed
2714980,2026-06-20T12:20:14Z,closed
2714981,2026-06-20T12:34:42Z,closed
2714985,2026-06-20T12:21:02Z,closed
2714987,2026-06-20T12:35:03Z,closed
2714994,2026-06-20T12:36:05Z,closed
2714997,2026-06-20T12:36:37Z,closed
2714998,2026-06-20T12:23:07Z,closed
2715004,2026-06-20T12:40:16Z,closed
2715012,2026-06-20T12:26:18Z,closed
2715014,2026-06-20T12:51:31Z,closed
2715016,2026-06-20T12:27:33Z,closed
2715019,2026-06-20T12:29:03Z,closed
2715026,2026-06-20T12:42:38Z,closed
2715029,2026-06-20T12:30:25Z,closed
2715035,2026-06-20T12:30:30Z,closed
2715039,2026-06-20T12:46:04Z,closed
2715041,2026-06-20T12:34:30Z,closed
2715043,2026-06-20T12:32:58Z,closed
2715052,2026-06-20T12:34:16Z,closed
2715057,2026-06-20T12:35:27Z,closed
2715060,2026-06-20T12:35:26Z,closed
2715061,2026-06-20T12:36:42Z,closed
2715063,2026-06-20T12:39:20Z,closed
2715067,2026-06-20T12:37:12Z,closed
2715072,2026-06-20T12:40:17Z,closed
2715074,2026-06-20T12:48:00Z,closed
2715078,2026-06-20T12:40:22Z,closed
2715079,2026-06-20T12:38:35Z,closed
2715081,2026-06-20T12:39:14Z,closed
2715085,2026-06-20T12:40:02Z,closed
2715087,2026-06-20T12:42:41Z,closed
2715092,2026-06-20T12:55:29Z,closed
2715096,2026-06-20T12:43:47Z,closed
2715099,2026-06-20T12:58:23Z,closed
2715102,2026-06-20T12:43:21Z,closed
2715103,2026-06-20T12:46:09Z,closed
2715105,2026-06-20T12:43:23Z,closed
2715112,2026-06-20T12:59:17Z,closed
2715115,2026-06-20T12:48:42Z,closed
2715116,2026-06-20T12:46:31Z,closed
2715119,2026-06-20T12:45:50Z,closed
2715121,2026-06-20T12:45:54Z,closed
2715126,2026-06-20T13:00:33Z,closed
2715138,2026-06-20T12:49:27Z,closed
2715141,2026-06-20T12:51:50Z,closed
2715142,2026-06-20T12:50:39Z,closed
2715145,2026-06-20T13:04:31Z,closed
2715151,2026-06-20T12:51:52Z,closed
2715155,2026-06-20T12:55:13Z,closed
2715160,2026-06-20T13:16:20Z,closed
2715165,2026-06-20T12:55:23Z,closed
2715169,2026-06-20T13:02:30Z,closed
2715170,2026-06-20T12:57:07Z,closed
2715172,2026-06-20T12:55:13Z,closed
2715175,2026-06-20T13:09:59Z,closed
2715176,2026-06-20T12:59:25Z,closed
2715180,2026-06-20T13:12:33Z,closed
2715181,2026-06-20T13:00:55Z,closed
2715182,2026-06-20T13:02:24Z,closed
2715185,2026-06-20T12:59:56Z,closed
2715186,2026-06-20T13:13:55Z,closed
2715187,2026-06-20T13:00:36Z,closed
2715189,2026-06-20T13:02:20Z,closed
2715190,2026-06-20T13:01:56Z,closed
2715195,2026-06-20T13:24:02Z,closed
2715197,2026-06-20T13:17:20Z,closed
2715198,2026-06-20T13:02:50Z,closed
2715201,2026-06-20T13:03:09Z,closed
2715204,2026-06-20T13:17:50Z,closed
2715207,2026-06-20T13:19:34Z,closed
2715208,2026-06-20T13:22:51Z,closed
2715210,2026-06-20T13:06:08Z,closed
2715212,2026-06-20T13:08:08Z,closed
2715213,2026-06-20T13:21:40Z,closed
2715215,2026-06-20T13:07:01Z,closed
2715219,2026-06-20T13:06:32Z,closed
2715222,2026-06-20T13:22:24Z,closed
2715223,2026-06-20T13:22:39Z,closed
2715229,2026-06-20T13:22:52Z,closed
2715233,2026-06-20T13:26:15Z,closed
2715235,2026-06-20T13:12:09Z,closed
2715240,2026-06-20T13:17:13Z,closed
2715241,2026-06-20T13:26:22Z,closed
2715243,2026-06-20T13:16:30Z,closed
2715244,2026-06-20T13:27:20Z,closed
2715247,2026-06-20T13:30:56Z,closed
2715249,2026-06-20T13:29:13Z,closed
2715255,2026-06-20T13:31:08Z,closed
2715258,2026-06-20T13:16:41Z,closed
2715262,2026-06-20T13:16:47Z,closed
2715271,2026-06-20T13:31:50Z,closed
2715274,2026-06-20T13:32:15Z,closed
2715276,2026-06-20T13:20:44Z,closed
2715277,2026-06-20T13:25:25Z,closed
2715286,2026-06-20T13:24:14Z,closed
2715293,2026-06-20T13:38:06Z,closed
2715297,2026-06-20T13:40:13Z,closed
2715298,2026-06-20T13:24:20Z,closed
2715300,2026-06-20T13:24:49Z,closed
2715301,2026-06-20T13:34:33Z,closed
2715303,2026-06-20T13:38:32Z,closed
2715309,2026-06-20T13:32:47Z,closed
2715310,2026-06-20T13:27:26Z,closed
2715312,2026-06-20T13:27:36Z,closed
2715315,2026-06-20T13:28:18Z,closed
2715318,2026-06-20T13:31:24Z,closed
2715324,2026-06-20T13:45:08Z,closed
2715326,2026-06-20T13:31:51Z,closed
2715327,2026-06-20T13:31:22Z,closed
2715328,2026-06-20T13:44:21Z,closed
2715331,2026-06-20T13:44:42Z,closed
2715335,2026-06-20T13:43:41Z,closed
2715337,2026-06-20T13:59:39Z,closed
2715339,2026-06-20T13:30:14Z,closed
2715343,2026-06-20T13:32:54Z,closed
2715344,2026-06-20T13:31:07Z,closed
2715345,2026-06-20T13:36:48Z,closed
2715346,2026-06-20T13:31:34Z,closed
2715347,2026-06-20T13:34:33Z,closed
2715352,2026-06-20T13:49:22Z,closed
2715355,2026-06-20T13:33:35Z,closed
2715357,2026-06-20T13:54:38Z,closed
2715359,2026-06-20T13:50:13Z,closed
2715364,2026-06-20T13:39:05Z,closed
2715366,2026-06-20T13:37:08Z,closed
2715370,2026-06-20T13:36:46Z,closed
2715372,2026-06-20T13:36:29Z,closed
2715373,2026-06-20T13:50:22Z,closed
2715378,2026-06-20T13:39:06Z,closed
2715379,2026-06-20T13:54:06Z,closed
2715383,2026-06-20T13:39:45Z,closed
2715385,2026-06-20T13:39:34Z,closed
2715387,2026-06-20T13:52:58Z,closed
2715391,2026-06-20T13:52:40Z,closed
2715394,2026-06-20T13:43:37Z,closed
2715401,2026-06-20T13:40:33Z,closed
2715408,2026-06-20T13:41:53Z,closed
2715415,2026-06-20T13:56:59Z,closed
2715420,2026-06-20T13:44:31Z,closed
2715423,2026-06-20T13:59:16Z,closed
2715439,2026-06-20T13:47:34Z,closed
2715452,2026-06-20T13:55:03Z,closed
2715463,2026-06-20T14:09:00Z,closed
2715468,2026-06-20T14:08:26Z,closed
2715469,2026-06-20T13:55:34Z,closed
2715476,2026-06-20T14:09:58Z,closed
2715477,2026-06-20T13:57:24Z,closed
2715482,2026-06-20T14:15:24Z,closed
2715484,2026-06-20T14:12:07Z,closed
2715489,2026-06-20T14:12:31Z,closed
2715491,2026-06-20T14:16:12Z,closed
2715492,2026-06-20T14:15:35Z,closed
2715493,2026-06-20T14:02:04Z,closed
2715501,2026-06-20T14:02:31Z,closed
2715505,2026-06-20T14:02:23Z,closed
2715510,2026-06-20T14:03:15Z,closed
2715523,2026-06-20T14:04:09Z,closed
2715524,2026-06-20T14:17:53Z,closed
2715528,2026-06-20T14:18:33Z,closed
2715530,2026-06-20T14:21:51Z,closed
2715536,2026-06-20T14:19:58Z,closed
2715537,2026-06-20T14:20:03Z,closed
2715549,2026-06-20T14:18:41Z,closed
2715556,2026-06-20T14:10:33Z,closed
2715564,2026-06-20T14:24:23Z,closed
2715565,2026-06-20T14:14:26Z,closed
2715572,2026-06-20T14:20:42Z,closed
2715577,2026-06-20T14:15:07Z,closed
2715579,2026-06-20T14:27:38Z,closed
2715580,2026-06-20T14:13:59Z,closed
2715582,2026-06-20T14:13:58Z,closed
2715589,2026-06-20T14:16:12Z,closed
2715591,2026-06-20T14:14:28Z,closed
2715594,2026-06-20T14:15:23Z,closed
2715595,2026-06-20T14:29:53Z,closed
2715596,2026-06-20T14:16:43Z,closed
2715601,2026-06-20T14:30:19Z,closed
2715607,2026-06-20T14:31:09Z,closed
2715614,2026-06-20T14:19:08Z,closed
2715615,2026-06-20T14:22:22Z,closed
2715616,2026-06-20T14:31:58Z,closed
2715628,2026-06-20T14:20:58Z,closed
2715630,2026-06-20T14:34:04Z,closed
2715632,2026-06-20T14:37:20Z,closed
2715641,2026-06-20T14:21:48Z,closed
2715647,2026-06-20T14:35:18Z,closed
2715649,2026-06-20T14:22:26Z,closed
2715650,2026-06-20T14:39:06Z,closed
2715657,2026-06-20T14:38:36Z,closed
2715664,2026-06-20T14:42:08Z,closed
2715667,2026-06-20T14:28:27Z,closed
2715668,2026-06-20T14:25:40Z,closed
2715676,2026-06-20T14:31:41Z,closed
2715680,2026-06-20T14:41:56Z,closed
2715693,2026-06-20T14:32:25Z,closed
2715694,2026-06-20T14:33:34Z,closed
2715696,2026-06-20T14:45:33Z,closed
2715699,2026-06-20T14:45:35Z,closed
2715707,2026-06-20T14:47:00Z,closed
2715708,2026-06-20T14:47:00Z,closed
2715709,2026-06-20T14:47:00Z,closed
2715711,2026-06-20T14:34:45Z,closed
2715712,2026-06-20T14:35:12Z,closed
2715717,2026-06-20T14:50:06Z,closed
2715719,2026-06-20T14:36:50Z,closed
2715720,2026-06-20T14:40:33Z,closed
2715732,2026-06-20T14:38:29Z,closed
2715733,2026-06-20T14:58:35Z,closed
2715735,2026-06-20T14:39:01Z,closed
2715737,2026-06-20T14:52:38Z,closed
2715739,2026-06-20T14:38:44Z,closed
2715745,2026-06-20T14:47:32Z,closed
2715751,2026-06-20T14:44:52Z,closed
2715753,2026-06-20T14:54:04Z,closed
2715756,2026-06-20T14:40:37Z,closed
2715757,2026-06-20T14:40:38Z,closed
2715761,2026-06-20T14:41:01Z,closed
2715768,2026-06-20T14:42:19Z,closed
2715770,2026-06-20T14:55:48Z,closed
2715780,2026-06-20T14:58:44Z,closed
2715784,2026-06-20T14:49:50Z,closed
2715787,2026-06-20T14:57:59Z,closed
2715792,2026-06-20T14:47:02Z,closed
2715797,2026-06-20T15:00:26Z,closed
2715799,2026-06-20T14:46:40Z,closed
2715801,2026-06-20T14:46:47Z,closed
2715803,2026-06-20T14:45:49Z,closed
2715809,2026-06-20T14:46:48Z,closed
2715812,2026-06-20T14:48:55Z,closed
2715817,2026-06-20T14:51:52Z,closed
2715819,2026-06-20T14:50:34Z,closed
2715825,2026-06-20T15:07:40Z,closed
2715828,2026-06-20T14:51:29Z,closed
2715829,2026-06-20T15:05:21Z,closed
2715837,2026-06-20T14:52:42Z,closed
2715843,2026-06-20T15:01:28Z,closed
2715846,2026-06-20T15:07:17Z,closed
2715849,2026-06-20T15:08:08Z,closed
2715851,2026-06-20T14:54:04Z,closed
2715855,2026-06-20T14:55:46Z,closed
2715859,2026-06-20T14:57:28Z,closed
2715861,2026-06-20T15:11:17Z,closed
2715864,2026-06-20T15:10:42Z,closed
2715866,2026-06-20T14:59:59Z,closed
2715871,2026-06-20T15:12:30Z,closed
2715874,2026-06-20T15:02:07Z,closed
2715875,2026-06-20T15:14:50Z,closed
2715879,2026-06-20T15:00:55Z,closed
2715880,2026-06-20T15:06:36Z,closed
2715882,2026-06-20T15:00:45Z,closed
2715887,2026-06-20T15:15:21Z,closed
2715888,2026-06-20T15:02:25Z,closed
2715890,2026-06-20T15:02:55Z,closed
2715892,2026-06-20T15:01:51Z,closed
2715903,2026-06-20T15:06:36Z,closed
2715904,2026-06-20T15:05:42Z,closed
2715905,2026-06-20T15:06:38Z,closed
2715906,2026-06-20T15:07:07Z,closed
2715909,2026-06-20T15:08:22Z,closed
2715920,2026-06-20T15:20:54Z,closed
2715922,2026-06-20T15:22:05Z,closed
2715929,2026-06-20T15:22:09Z,closed
2715932,2026-06-20T15:08:30Z,closed
2715935,2026-06-20T15:22:26Z,closed
2715939,2026-06-20T15:11:00Z,closed
2715940,2026-06-20T15:11:02Z,closed
2715941,2026-06-20T15:09:37Z,closed
2715944,2026-06-20T15:11:54Z,closed
2715948,2026-06-20T15:11:23Z,closed
2715949,2026-06-20T15:25:14Z,closed
2715950,2026-06-20T15:12:36Z,closed
2715954,2026-06-20T15:14:41Z,closed
2715961,2026-06-20T15:15:17Z,closed
2715967,2026-06-20T15:14:57Z,closed
2715981,2026-06-20T15:16:21Z,closed
2715985,2026-06-20T15:17:09Z,closed
2715989,2026-06-20T15:30:51Z,closed
2715995,2026-06-20T15:31:23Z,closed
2715997,2026-06-20T15:26:18Z,closed
2716000,2026-06-20T15:34:35Z,closed
2716003,2026-06-20T15:18:51Z,closed
2716004,2026-06-20T15:22:45Z,closed
2716009,2026-06-20T15:35:18Z,closed
2716014,2026-06-20T15:34:37Z,closed
2716021,2026-06-20T15:23:10Z,closed
2716024,2026-06-20T15:24:40Z,closed
2716027,2026-06-20T15:24:23Z,closed
2716029,2026-06-20T15:24:52Z,closed
2716032,2026-06-20T15:25:06Z,closed
2716036,2026-06-20T15:29:15Z,closed
2716038,2026-06-20T15:42:04Z,closed
2716040,2026-06-20T15:42:51Z,closed
2716043,2026-06-20T15:29:50Z,closed
2716046,2026-06-20T15:42:58Z,closed
2716049,2026-06-20T15:28:40Z,closed
2716051,2026-06-20T15:29:10Z,closed
2716062,2026-06-20T15:30:24Z,closed
2716063,2026-06-20T15:30:34Z,closed
2716066,2026-06-20T15:36:41Z,closed
2716067,2026-06-20T15:31:16Z,closed
2716068,2026-06-20T15:36:45Z,closed
2716075,2026-06-20T15:47:25Z,closed
2716078,2026-06-20T15:55:37Z,closed
2716082,2026-06-20T15:35:49Z,closed
2716084,2026-06-20T15:36:30Z,closed
2716085,2026-06-20T15:36:43Z,closed
2716086,2026-06-20T15:34:45Z,closed
2716090,2026-06-20T15:53:41Z,closed
2716099,2026-06-20T15:39:36Z,closed
2716109,2026-06-20T15:40:44Z,closed
2716113,2026-06-20T15:53:26Z,closed
2716121,2026-06-20T15:53:58Z,closed
2716122,2026-06-20T15:53:58Z,closed
2716123,2026-06-20T15:40:00Z,closed
2716127,2026-06-20T15:54:26Z,closed
2716129,2026-06-20T15:47:29Z,closed
2716131,2026-06-20T15:58:59Z,closed
2716134,2026-06-20T15:42:06Z,closed
2716135,2026-06-20T15:42:41Z,closed
2716136,2026-06-20T15:51:50Z,closed
2716142,2026-06-20T15:45:59Z,closed
2716143,2026-06-20T15:58:26Z,closed
2716144,2026-06-20T16:04:55Z,closed
2716145,2026-06-20T15:44:16Z,closed
2716146,2026-06-20T15:47:28Z,closed
2716151,2026-06-20T15:56:00Z,closed
2716155,2026-06-20T15:55:29Z,closed
2716170,2026-06-20T15:50:56Z,closed
2716171,2026-06-20T16:04:48Z,closed
2716175,2026-06-20T16:03:34Z,closed
2716179,2026-06-20T15:50:40Z,closed
2716180,2026-06-20T15:50:17Z,closed
2716181,2026-06-20T15:50:24Z,closed
2716182,2026-06-20T16:04:42Z,closed
2716186,2026-06-20T16:08:14Z,closed
2716187,2026-06-20T16:05:36Z,closed
2716191,2026-06-20T15:52:43Z,closed
2716196,2026-06-20T15:52:18Z,closed
2716197,2026-06-20T16:06:21Z,closed
2716198,2026-06-20T15:52:53Z,closed
2716199,2026-06-20T15:53:47Z,closed
2716201,2026-06-20T16:09:32Z,closed
2716205,2026-06-20T15:55:12Z,closed
2716208,2026-06-20T16:08:54Z,closed
2716211,2026-06-20T16:09:27Z,closed
2716215,2026-06-20T16:09:32Z,closed
2716223,2026-06-20T15:59:15Z,closed
2716226,2026-06-20T16:01:30Z,closed
2716235,2026-06-20T15:58:46Z,closed
2716239,2026-06-20T15:59:11Z,closed
2716243,2026-06-20T16:00:02Z,closed
2716247,2026-06-20T16:03:27Z,closed
2716253,2026-06-20T16:00:15Z,closed
2716254,2026-06-20T16:14:14Z,closed
2716259,2026-06-20T16:01:42Z,closed
2716261,2026-06-20T16:01:50Z,closed
2716262,2026-06-20T16:15:31Z,closed
2716271,2026-06-20T16:19:23Z,closed
2716276,2026-06-20T16:17:32Z,closed
2716281,2026-06-20T16:05:41Z,closed
2716282,2026-06-20T16:05:48Z,closed
2716283,2026-06-20T16:19:10Z,closed
2716287,2026-06-20T16:08:47Z,closed
2716292,2026-06-20T16:06:55Z,closed
2716295,2026-06-20T16:10:28Z,closed
2716296,2026-06-20T16:08:42Z,closed
2716299,2026-06-20T16:09:56Z,closed
2716301,2026-06-20T16:25:22Z,closed
2716302,2026-06-20T16:14:41Z,closed
2716305,2026-06-20T16:12:05Z,closed
2716306,2026-06-20T16:10:44Z,closed
2716308,2026-06-20T16:12:11Z,closed
2716312,2026-06-20T16:15:28Z,closed
2716316,2026-06-20T16:13:18Z,closed
2716317,2026-06-20T16:25:05Z,closed
2716318,2026-06-20T16:25:17Z,closed
2716325,2026-06-20T16:14:42Z,closed
2716327,2026-06-20T16:14:29Z,closed
2716329,2026-06-20T16:27:50Z,closed
2716330,2026-06-20T16:27:55Z,closed
2716332,2026-06-20T16:28:10Z,closed
2716342,2026-06-20T16:29:49Z,closed
2716353,2026-06-20T16:18:38Z,closed
2716357,2026-06-20T16:34:27Z,closed
2716363,2026-06-20T16:20:34Z,closed
2716365,2026-06-20T16:27:55Z,closed
2716367,2026-06-20T16:35:04Z,closed
2716369,2026-06-20T16:26:54Z,closed
2716371,2026-06-20T16:35:47Z,closed
2716376,2026-06-20T16:37:16Z,closed
2716385,2026-06-20T16:25:16Z,closed
2716387,2026-06-20T16:24:50Z,closed
2716391,2026-06-20T16:39:19Z,closed
2716394,2026-06-20T16:44:52Z,closed
2716395,2026-06-20T16:26:26Z,closed
2716396,2026-06-20T16:26:07Z,closed
2716404,2026-06-20T16:35:43Z,closed
2716405,2026-06-20T16:28:22Z,closed
2716407,2026-06-20T16:42:09Z,closed
2716410,2026-06-20T16:28:49Z,closed
2716416,2026-06-20T16:45:45Z,closed
2716419,2026-06-20T16:46:54Z,closed
2716422,2026-06-20T16:31:02Z,closed
2716430,2026-06-20T16:34:44Z,closed
2716431,2026-06-20T16:37:48Z,closed
2716434,2026-06-20T16:37:40Z,closed
2716436,2026-06-20T16:33:51Z,closed
2716437,2026-06-20T16:34:30Z,closed
2716439,2026-06-20T16:46:36Z,closed
2716444,2026-06-20T16:36:03Z,closed
2716448,2026-06-20T16:39:36Z,closed
2716450,2026-06-20T16:50:14Z,closed
2716460,2026-06-20T16:38:08Z,closed
2716468,2026-06-20T16:52:31Z,closed
2716469,2026-06-20T16:53:27Z,closed
2716470,2026-06-20T16:52:54Z,closed
2716473,2026-06-20T16:40:18Z,closed
2716474,2026-06-20T16:53:10Z,closed
2716475,2026-06-20T16:39:23Z,closed
2716481,2026-06-20T16:41:23Z,closed
2716489,2026-06-20T16:55:50Z,closed
2716496,2026-06-20T16:56:51Z,closed
2716502,2026-06-20T16:45:31Z,closed
2716506,2026-06-20T16:59:29Z,closed
2716511,2026-06-20T16:52:21Z,closed
2716512,2026-06-20T17:06:35Z,closed
2716513,2026-06-20T16:47:16Z,closed
2716516,2026-06-20T17:00:30Z,closed
2716519,2026-06-20T17:00:57Z,closed
2716520,2026-06-20T16:48:26Z,closed
2716522,2026-06-20T17:01:09Z,closed
2716523,2026-06-20T16:49:23Z,closed
2716525,2026-06-20T16:47:30Z,closed
2716526,2026-06-20T17:02:37Z,closed
2716529,2026-06-20T16:52:51Z,closed
2716536,2026-06-20T16:53:40Z,closed
2716547,2026-06-20T16:50:12Z,closed
2716557,2026-06-20T17:04:54Z,closed
2716566,2026-06-20T17:06:05Z,closed
2716579,2026-06-20T17:02:27Z,closed
2716583,2026-06-20T16:56:07Z,closed
2716585,2026-06-20T17:08:20Z,closed
2716588,2026-06-20T17:02:06Z,closed
2716589,2026-06-20T16:56:17Z,closed
2716592,2026-06-20T17:10:36Z,closed
2716594,2026-06-20T16:57:20Z,closed
2716601,2026-06-20T16:57:01Z,closed
2716606,2026-06-20T16:58:56Z,closed
2716612,2026-06-20T17:12:30Z,closed
2716621,2026-06-20T17:14:29Z,closed
2716629,2026-06-20T17:02:19Z,closed
2716631,2026-06-20T17:17:34Z,closed
2716636,2026-06-20T17:16:45Z,closed
2716637,2026-06-20T17:16:50Z,closed
2716643,2026-06-20T17:06:05Z,closed
2716646,2026-06-20T17:05:40Z,closed
2716661,2026-06-20T17:07:26Z,closed
2716665,2026-06-20T17:07:31Z,closed
2716666,2026-06-20T17:08:37Z,closed
2716669,2026-06-20T17:08:05Z,closed
2716681,2026-06-20T17:09:34Z,closed
2716685,2026-06-20T17:23:02Z,closed
2716686,2026-06-20T17:09:06Z,closed
2716687,2026-06-20T17:09:19Z,closed
2716688,2026-06-20T17:23:41Z,closed
2716689,2026-06-20T17:09:43Z,closed
2716693,2026-06-20T17:24:58Z,closed
2716695,2026-06-20T17:15:05Z,closed
2716700,2026-06-20T17:25:28Z,closed
2716701,2026-06-20T17:26:53Z,closed
2716703,2026-06-20T17:26:41Z,closed
2716705,2026-06-20T17:12:32Z,closed
2716706,2026-06-20T17:14:54Z,closed
2716708,2026-06-20T17:27:19Z,closed
2716716,2026-06-20T17:19:12Z,closed
2716721,2026-06-20T17:16:17Z,closed
2716723,2026-06-20T17:34:02Z,closed
2716727,2026-06-20T17:34:50Z,closed
2716729,2026-06-20T17:17:52Z,closed
2716733,2026-06-20T17:32:42Z,closed
2716735,2026-06-20T17:17:40Z,closed
2716736,2026-06-20T17:30:37Z,closed
2716740,2026-06-20T17:18:08Z,closed
2716741,2026-06-20T17:20:54Z,closed
2716745,2026-06-20T17:35:01Z,closed
2716754,2026-06-20T17:20:27Z,closed
2716763,2026-06-20T17:21:31Z,closed
2716778,2026-06-20T17:39:28Z,closed
2716781,2026-06-20T17:27:30Z,closed
2716784,2026-06-20T17:27:59Z,closed
2716785,2026-06-20T17:27:17Z,closed
2716795,2026-06-20T17:28:07Z,closed
2716798,2026-06-20T17:28:35Z,closed
2716799,2026-06-20T17:42:48Z,closed
2716815,2026-06-20T17:40:34Z,closed
2716819,2026-06-20T17:30:17Z,closed
2716820,2026-06-20T17:33:18Z,closed
2716823,2026-06-20T17:29:51Z,closed
2716827,2026-06-20T17:31:06Z,closed
2716839,2026-06-20T17:31:14Z,closed
2716843,2026-06-20T17:46:35Z,closed
2716846,2026-06-20T17:45:16Z,closed
2716861,2026-06-20T17:33:17Z,closed
2716862,2026-06-20T17:34:53Z,closed
2716869,2026-06-20T17:34:41Z,closed
2716874,2026-06-20T17:35:15Z,closed
2716885,2026-06-20T17:39:20Z,closed
2716886,2026-06-20T17:37:52Z,closed
2716896,2026-06-20T17:39:32Z,closed
2716897,2026-06-20T17:52:58Z,closed
2716903,2026-06-20T17:52:05Z,closed
2716912,2026-06-20T17:54:45Z,closed
2716913,2026-06-20T17:41:54Z,closed
2716914,2026-06-20T17:54:45Z,closed
2716915,2026-06-20T17:55:08Z,closed
2716918,2026-06-20T17:42:43Z,closed
2716919,2026-06-20T17:55:26Z,closed
2716920,2026-06-20T17:43:43Z,closed
2716925,2026-06-20T17:52:14Z,closed
2716931,2026-06-20T17:58:38Z,closed
2716934,2026-06-20T17:59:02Z,closed
2716943,2026-06-20T17:47:19Z,closed
2716947,2026-06-20T17:49:35Z,closed
2716948,2026-06-20T18:11:37Z,closed
2716961,2026-06-20T17:48:57Z,closed
2716963,2026-06-20T18:03:06Z,closed
2716967,2026-06-20T18:00:39Z,closed
2716969,2026-06-20T18:03:42Z,closed
2716972,2026-06-20T18:04:34Z,closed
2716974,2026-06-20T17:51:43Z,closed
2716976,2026-06-20T18:10:08Z,closed
2716978,2026-06-20T17:52:01Z,closed
2716983,2026-06-20T18:06:37Z,closed
2716984,2026-06-20T18:08:08Z,closed
2716992,2026-06-20T18:12:48Z,closed
2716994,2026-06-20T17:58:54Z,closed
2717001,2026-06-20T18:09:22Z,closed
2717003,2026-06-20T18:15:31Z,closed
2717005,2026-06-20T17:58:23Z,closed
2717013,2026-06-20T17:57:41Z,closed
2717024,2026-06-20T18:11:41Z,closed
2717030,2026-06-20T18:03:03Z,closed
2717034,2026-06-20T17:58:39Z,closed
2717040,2026-06-20T17:59:44Z,closed
2717042,2026-06-20T18:13:26Z,closed
2717051,2026-06-20T18:00:41Z,closed
2717069,2026-06-20T18:02:19Z,closed
2717092,2026-06-20T18:16:38Z,closed
2717096,2026-06-20T18:25:19Z,closed
2717102,2026-06-20T18:17:30Z,closed
2717112,2026-06-20T18:17:20Z,closed
2717127,2026-06-20T18:05:53Z,closed
2717135,2026-06-20T18:17:27Z,closed
2717139,2026-06-20T18:07:01Z,closed
2717141,2026-06-20T18:05:33Z,closed
2717142,2026-06-20T18:05:42Z,closed
2717156,2026-06-20T18:06:36Z,closed
2717160,2026-06-20T18:30:29Z,closed
2717166,2026-06-20T18:08:48Z,closed
2717175,2026-06-20T18:09:50Z,closed
2717184,2026-06-20T18:07:54Z,closed
2717187,2026-06-20T18:10:10Z,closed
2717188,2026-06-20T18:08:23Z,closed
2717192,2026-06-20T18:11:03Z,closed
2717193,2026-06-20T18:08:13Z,closed
2717194,2026-06-20T18:22:40Z,closed
2717195,2026-06-20T18:08:29Z,closed
2717197,2026-06-20T18:23:35Z,closed
2717198,2026-06-20T18:22:34Z,closed
2717210,2026-06-20T18:13:05Z,closed
2717220,2026-06-20T18:27:12Z,closed
2717222,2026-06-20T18:11:23Z,closed
2717224,2026-06-20T18:13:24Z,closed
2717228,2026-06-20T18:11:49Z,closed
2717229,2026-06-20T18:10:50Z,closed
2717230,2026-06-20T18:33:27Z,closed
2717245,2026-06-20T18:14:56Z,closed
2717246,2026-06-20T18:13:12Z,closed
2717253,2026-06-20T18:27:48Z,closed
2717269,2026-06-20T18:15:11Z,closed
2717276,2026-06-20T18:17:30Z,closed
2717281,2026-06-20T18:19:56Z,closed
2717295,2026-06-20T18:18:49Z,closed
2717310,2026-06-20T18:21:37Z,closed
2717313,2026-06-20T18:21:13Z,closed
2717325,2026-06-20T18:25:48Z,closed
2717327,2026-06-20T18:22:45Z,closed
2717328,2026-06-20T18:22:01Z,closed
2717335,2026-06-20T18:26:31Z,closed
2717340,2026-06-20T18:28:25Z,closed
2717347,2026-06-20T18:24:11Z,closed
2717353,2026-06-20T18:25:58Z,closed
2717357,2026-06-20T18:26:42Z,closed
